date,rank,product_name,search_ratio,search_keywords,shopping_ratio,shopping_keywords
2025-10-09,20,무화과,48.36171,무화과,44.41391,무화과
2025-10-10,1,쌀20kg,15.93678,쌀20kg,67.62121,쌀20kg
2025-10-10,2,알부민,28.09574,알부민,44.22388,알부민
2025-10-10,3,쌀10kg,28.34279,쌀10kg,50.43478,쌀10kg
2025-10-10,4,사과,39.06384,사과,36.74858,사과
2025-10-10,5,닭가슴살,14.6908,닭가슴살,27.62772,닭가슴살
2025-10-10,6,오메가3,61.73636,오메가3,30.92627,오메가3
2025-10-10,7,꽃게,2.7862,꽃게,42.10799,꽃게
2025-10-10,8,마그네슘,18.68018,마그네슘,84.72958,마그네슘
2025-10-10,9,유산균,32.3403,유산균,70.10968,유산균
2025-10-10,10,고구마,2.569,고구마,38.47352,고구마
2025-10-10,11,비타민c,42.75485,비타민c,63.54075,비타민c
2025-10-10,12,올리브오일,53.64417,올리브오일,61.9744,올리브오일
2025-10-10,13,김치,41.47072,김치,61.9,김치
2025-10-10,14,밥,6.2373,밥,0.271,밥
2025-10-10,15,임박,4.74988,임박,56.1,임박
2025-10-10,16,쌀,1.61911,쌀,28.86812,쌀
2025-10-10,17,토마토,15.56741,토마토,50.63985,토마토
2025-10-10,18,무화과,44.22783,무화과,49.81684,무화과
2025-10-10,19,감홍사과,23.83177,감홍사과,49.05149,감홍사과
2025-10-10,20,귤,14.039,귤,49.05149,귤
2025-10-11,1,쌀20kg,14.48519,쌀20kg,67.39342,쌀20kg
2025-10-11,2,알부민,45.08209,알부민,51.67588,알부민
2025-10-11,3,쌀10kg,25.33987,쌀10kg,49.67863,쌀10kg
2025-10-11,4,사과,37.35157,사과,33.08128,사과
2025-10-11,5,닭가슴살,12.42289,닭가슴살,25.67523,닭가슴살
2025-10-11,6,알파cd,27.76737,알파cd,25.67523,알파cd
2025-10-11,7,오메가3,50.2065,오메가3,29.56521,오메가3
2025-10-11,8,유산균,27.6777,유산균,69.74405,유산균
2025-10-11,9,꽃게,2.6099,꽃게,34.0083,꽃게
2025-10-11,10,비타민c,36.49522,비타민c,55.82822,비타민c
2025-10-11,11,고구마,2.57182,고구마,32.81412,고구마
2025-10-11,12,마그네슘,16.73354,마그네슘,63.52067,마그네슘
2025-10-11,13,올리브오일,52.92365,올리브오일,54.75319,올리브오일
2025-10-11,14,쌀,1.46397,쌀,29.80269,쌀
2025-10-11,15,두바이쫀득쿠기,,,,
2025-10-11,16,김치,38.12529,김치,53.2,김치
2025-10-11,17,감홍사과,24.82053,감홍사과,47.33514,감홍사과
2025-10-11,18,토마토,15.02009,토마토,47.44058,토마토
2025-10-11,19,밤,8.93088,밤,55.40106,밤
2025-10-11,20,생새우,4.57842,생새우,71.71428,생새우
2025-10-12,1,쌀20kg,16.39097,쌀20kg,72.33973,쌀20kg
2025-10-12,2,알부민,30.87617,알부민,48.9424,알부민
2025-10-12,3,쌀10kg,30.87248,쌀10kg,53.38374,쌀10kg
2025-10-12,4,사과,43.54672,사과,41.28544,사과
2025-10-12,5,오메가3,60.49733,오메가3,37.9206,오메가3
2025-10-12,6,닭가슴살,18.02056,닭가슴살,30.97949,닭가슴살
2025-10-12,7,꽃게,3.15501,꽃게,46.15784,꽃게
2025-10-12,8,유산균,35.04918,유산균,76.69104,유산균
2025-10-12,9,비타민c,39.74437,비타민c,64.0666,비타민c
2025-10-12,10,고구마,2.87717,고구마,37.6947,고구마
2025-10-12,11,김치,46.33107,김치,71.4,김치
2025-10-12,12,알파cd,22.53797,알파cd,23.16954,알파cd
2025-10-12,13,올리브오일,46.30732,올리브오일,65.08226,올리브오일
2025-10-12,14,수향미,30.80369,수향미,36.13659,수향미
2025-10-12,15,마그네슘,17.47641,마그네슘,71.47401,마그네슘
2025-10-12,16,귤,18.38006,귤,60.79494,귤
2025-10-12,17,참기름,16.91046,참기름,57.63324,참기름
2025-10-12,18,콘드로이친,56.23018,콘드로이친,56.77655,콘드로이친
2025-10-12,19,학가산김치,40.58006,학가산김치,64.84458,학가산김치
2025-10-12,20,레몬즙,17.41028,레몬즙,54.20475,레몬즙
2025-10-13,1,쌀20kg,18.22003,쌀20kg,70.71265,쌀20kg
2025-10-13,2,쌀10kg,35.65651,쌀10kg,55.68998,쌀10kg
2025-10-13,3,알부민,24.04173,알부민,43.15001,알부민
2025-10-13,4,사과,52.67595,사과,44.53686,사과
2025-10-13,5,닭가슴살,24.31793,닭가슴살,34.75431,닭가슴살
2025-10-13,6,오메가3,70.58165,오메가3,40.07561,오메가3
2025-10-13,7,유산균,39.65636,유산균,86.9287,유산균
2025-10-13,8,마그네슘,21.79264,마그네슘,100.0,마그네슘
2025-10-13,9,고구마,3.45048,고구마,45.3271,고구마
2025-10-13,10,꽃게,3.21566,꽃게,42.05607,꽃게
2025-10-13,11,올리브오일,62.95552,올리브오일,71.57221,올리브오일
2025-10-13,12,비타민c,45.28795,비타민c,68.09815,비타민c
2025-10-13,13,김치,55.38898,김치,74.3,김치
2025-10-13,14,홍어,10.20587,홍어,65.04065,홍어
2025-10-13,15,두바이쫀득쿠기,,,,
2025-10-13,16,학가산김치,51.82499,학가산김치,75.66988,학가산김치
2025-10-13,17,생강,11.53433,생강,58.00502,생강
2025-10-13,18,멜라,0.35017,멜라,,
2025-10-13,19,귤,20.29662,귤,61.96928,귤
2025-10-13,20,다슬기즙,67.155,다슬기즙,56.66387,다슬기즙
2025-10-14,1,쌀20kg,17.56636,쌀20kg,66.28701,쌀20kg
2025-10-14,2,알부민,28.93969,알부민,44.51675,알부민
2025-10-14,3,쌀10kg,30.79504,쌀10kg,46.50283,쌀10kg
2025-10-14,4,사과,49.17398,사과,42.6465,사과
2025-10-14,5,닭가슴살,22.05922,닭가슴살,35.89326,닭가슴살
2025-10-14,6,오메가3,69.28239,오메가3,35.42533,오메가3
2025-10-14,7,알파cd,26.91729,알파cd,30.03579,알파cd
2025-10-14,8,마그네슘,25.7022,마그네슘,89.07741,마그네슘
2025-10-14,9,꽃게,2.75728,꽃게,43.19833,꽃게
2025-10-14,10,고구마,3.2629,고구마,42.88681,고구마
2025-10-14,11,비타민c,44.84139,비타민c,70.72743,비타민c
2025-10-14,12,유산균,32.90148,유산균,73.12614,유산균
2025-10-14,13,귤,21.17702,귤,68.20234,귤
2025-10-14,14,밤,10.31136,밤,75.29411,밤
2025-10-14,15,두바이쫀득쿠기,0.02109,두바이쫀득쿠기,,
2025-10-14,16,올리브오일,51.89829,올리브오일,63.25411,올리브오일
2025-10-14,17,생강,11.62724,생강,56.4124,생강
2025-10-14,18,김치,48.30361,김치,65.0,김치
2025-10-14,19,학가산김치,50.5223,학가산김치,69.23901,학가산김치
2025-10-14,20,콘드로이친,52.67175,콘드로이친,59.06593,콘드로이친
2025-10-15,1,쌀20kg,16.83903,쌀20kg,68.89033,쌀20kg
2025-10-15,2,쌀10kg,28.80743,쌀10kg,49.26275,쌀10kg
2025-10-15,3,알부민,25.93524,알부민,39.01724,알부민
2025-10-15,4,달마새우,100.0,달마새우,100.0,달마새우
2025-10-15,5,사과,47.0573,사과,40.64272,사과
2025-10-15,6,닭가슴살,19.54887,닭가슴살,32.24861,닭가슴살
2025-10-15,7,오메가3,62.31285,오메가3,33.724,오메가3
2025-10-15,8,김치,46.50465,김치,85.4,김치
2025-10-15,9,알파cd,33.98803,알파cd,27.46501,알파cd
2025-10-15,10,꽃게,2.75094,꽃게,43.71754,꽃게
2025-10-15,11,유산균,32.55507,유산균,75.13711,유산균
2025-10-15,12,고구마,3.27489,고구마,41.53686,고구마
2025-10-15,13,감홍사과,55.4788,감홍사과,71.90605,감홍사과
2025-10-15,14,마그네슘,22.64938,마그네슘,82.29056,마그네슘
2025-10-15,15,귤,21.45469,귤,66.57633,귤
2025-10-15,16,두바이쫀득쿠기,0.04822,두바이쫀득쿠기,,
2025-10-15,17,비타민c,38.56636,비타민c,57.75635,비타민c
2025-10-15,18,생강,11.38426,생강,54.98742,생강
2025-10-15,19,학가산김치,49.79722,학가산김치,69.45337,학가산김치
2025-10-15,20,대하,13.54104,대하,28.86647,대하
2025-10-16,1,쌀20kg,15.17876,쌀20kg,60.7875,쌀20kg
2025-10-16,2,쌀10kg,24.53966,쌀10kg,43.74291,쌀10kg
2025-10-16,3,닭가슴살,17.36995,닭가슴살,32.57403,닭가슴살
2025-10-16,4,오메가3,66.85596,오메가3,37.65595,오메가3
2025-10-16,5,사과,45.31061,사과,36.37051,사과
2025-10-16,6,알부민,22.72518,알부민,31.04458,알부민
2025-10-16,7,고구마,3.34894,고구마,49.32502,고구마
2025-10-16,8,유산균,29.10489,유산균,86.01462,유산균
2025-10-16,9,달마새우,46.40177,달마새우,76.02682,달마새우
2025-10-16,10,비타민c,34.47028,비타민c,68.53637,비타민c
2025-10-16,11,꽃게,2.87293,꽃게,39.71962,꽃게
2025-10-16,12,두바이쫀득쿠기,0.03014,두바이쫀득쿠기,,
2025-10-16,13,알파cd,23.09958,알파cd,24.76407,알파cd
2025-10-16,14,마그네슘,23.80435,마그네슘,77.83669,마그네슘
2025-10-16,15,올리브오일,48.73908,올리브오일,60.14625,올리브오일
2025-10-16,16,감홍사과,59.86726,감홍사과,59.07859,감홍사과
2025-10-16,17,귤,22.64662,귤,59.07859,귤
2025-10-16,18,학가산김치,43.0011,학가산김치,70.09646,학가산김치
2025-10-16,19,생새우,5.21168,생새우,84.0,생새우
2025-10-16,20,임박,5.39687,임박,58.8,임박
2025-10-17,1,쌀20kg,12.51496,쌀20kg,55.54832,쌀20kg
2025-10-17,2,사과,37.36878,사과,36.71077,사과
2025-10-17,3,알부민,30.47414,알부민,30.78424,알부민
2025-10-17,4,쌀10kg,20.99466,쌀10kg,35.38752,쌀10kg
2025-10-17,5,닭가슴살,13.38652,닭가슴살,28.44126,닭가슴살
2025-10-17,6,오메가3,50.24092,오메가3,31.0775,오메가3
2025-10-17,7,고구마,2.91877,고구마,41.74454,고구마
2025-10-17,8,꽃게,2.36026,꽃게,40.96573,꽃게
2025-10-17,9,학가산김치,36.22956,학가산김치,77.92068,학가산김치
2025-10-17,10,번데기,10.86972,번데기,58.25649,번데기
2025-10-17,11,달마새우,20.93904,달마새우,58.17267,달마새우
2025-10-17,12,두바이쫀득쿠기,0.03918,두바이쫀득쿠기,,
2025-10-17,13,알파cd,14.90256,알파cd,21.37975,알파cd
2025-10-17,14,마그네슘,20.10085,마그네슘,69.14103,마그네슘
2025-10-17,15,유산균,24.58777,유산균,58.86654,유산균
2025-10-17,16,올리브오일,38.4578,올리브오일,58.4095,올리브오일
2025-10-17,17,감홍사과,63.48367,감홍사과,54.47154,감홍사과
2025-10-17,18,비타민c,30.99014,비타민c,51.97195,비타민c
2025-10-17,19,귤,19.61262,귤,52.30352,귤
2025-10-17,20,생새우,4.80153,생새우,81.57142,생새우
2025-10-18,1,쌀20kg,11.50529,쌀20kg,43.50797,쌀20kg
2025-10-18,2,알부민,28.87218,알부민,33.22486,알부민
2025-10-18,3,쌀10kg,20.01376,쌀10kg,37.24007,쌀10kg
2025-10-18,4,사과,33.72913,사과,31.72022,사과
2025-10-18,5,닭가슴살,11.54825,닭가슴살,26.13081,닭가슴살
2025-10-18,6,학가산김치,33.956,학가산김치,78.13504,학가산김치
2025-10-18,7,오메가3,44.66528,오메가3,26.72967,오메가3
2025-10-18,8,귤,17.96695,귤,59.25925,귤
2025-10-18,9,감홍사과,59.15616,감홍사과,58.17524,감홍사과
2025-10-18,10,고구마,2.63388,고구마,32.71028,고구마
2025-10-18,11,두바이쫀득쿠기,0.04521,두바이쫀득쿠기,,
2025-10-18,12,마그네슘,17.63366,마그네슘,61.82396,마그네슘
2025-10-18,13,번데기,9.84778,번데기,45.85079,번데기
2025-10-18,14,조선호텔김치,30.99526,조선호텔김치,55.704,조선호텔김치
2025-10-18,15,유산균,20.83275,유산균,49.45155,유산균
2025-10-18,16,생강,11.6058,생강,44.50963,생강
2025-10-18,17,비타민c,27.07884,비타민c,46.27519,비타민c
2025-10-18,18,김치,32.28657,김치,51.8,김치
2025-10-18,19,단감,41.73327,단감,51.2639,단감
2025-10-18,20,대봉감,31.23685,대봉감,49.84833,대봉감
2025-10-19,1,쌀20kg,13.46018,쌀20kg,54.14904,쌀20kg
2025-10-19,2,쌀10kg,23.29203,쌀10kg,41.5879,쌀10kg
2025-10-19,3,사과,40.05334,사과,37.80718,사과
2025-10-19,4,닭가슴살,14.11999,닭가슴살,31.69541,닭가슴살
2025-10-19,5,알부민,19.2788,알부민,28.34363,알부민
2025-10-19,6,오메가3,48.18447,오메가3,30.96408,오메가3
2025-10-19,7,두바이쫀득쿠기,0.02109,두바이쫀득쿠기,,
2025-10-19,8,유산균,24.61549,유산균,67.45886,유산균
2025-10-19,9,학가산김치,37.17586,학가산김치,76.84887,학가산김치
2025-10-19,10,꽃게,1.9844,꽃게,35.77362,꽃게
2025-10-19,11,새우젓,40.45014,새우젓,67.44186,새우젓
2025-10-19,12,고구마,3.04147,고구마,34.57943,고구마
